"360800"	"吉安市"	"360000"	"318"
"360900"	"宜春市"	"360000"	"278"
"361000"	"抚州市"	"360000"	"226"
"361100"	"上饶市"	"360000"	"364"
"370100"	"济南市"	"370000"	"288"
"370200"	"青岛市"	"370000"	"236"
"370300"	"淄博市"	"370000"	"354"
"370400"	"枣庄市"	"370000"	"172"
"370500"	"东营市"	"370000"	"174"
"370600"	"烟台市"	"370000"	"326"
"370700"	"潍坊市"	"370000"	"287"
"370800"	"济宁市"	"370000"	"286"
"370900"	"泰安市"	"370000"	"325"
"371000"	"威海市"	"370000"	"175"
"371100"	"日照市"	"370000"	"173"
"371200"	"莱芜市"	"370000"	"124"
"371300"	"临沂市"	"370000"	"234"
"371400"	"德州市"	"370000"	"372"
"371500"	"聊城市"	"370000"	"366"
"371600"	"滨州市"	"370000"	"235"
"371700"	"荷泽市"	"370000"	""
"410100"	"郑州市"	"410000"	"268"
"410200"	"开封市"	"410000"	"210"
"410300"	"洛阳市"	"410000"	"153"
"410400"	"平顶山市"	"410000"	"213"
"410500"	"安阳市"	"410000"	"267"
"410600"	"鹤壁市"	"410000"	"215"
"410700"	"新乡市"	"410000"	"152"
"410800"	"焦作市"	"410000"	"211"
"410900"	"濮阳市"	"410000"	"209"
"411000"	"许昌市"	"410000"	"155"
"411100"	"漯河市"	"410000"	"344"
"411200"	"三门峡市"	"410000"	"212"
"411300"	"南阳市"	"410000"	"309"
"411400"	"商丘市"	"410000"	"154"
"411500"	"信阳市"	"410000"	"214"
"411600"	"周口市"	"410000"	"308"
"411700"	"驻马店市"	"410000"	"269"
"420100"	"武汉市"	"420000"	"218"
"420200"	"黄石市"	"420000"	"311"
"420300"	"十堰市"	"420000"	"216"
"420500"	"宜昌市"	"420000"	"270"
"420600"	"襄樊市"	"420000"	""
"420700"	"鄂州市"	"420000"	"122"
"420800"	"荆门市"	"420000"	"217"
"420900"	"孝感市"	"420000"	"310"
"421000"	"荆州市"	"420000"	"157"
"421100"	"黄冈市"	"420000"	"271"
"421200"	"咸宁市"	"420000"	"362"
"421300"	"随州市"	"420000"	"371"
"422800"	"恩施土家族苗族自治州"	"420000"	"373"
"429000"	"省直辖行政单位"	"420000"	""
"430100"	"长沙市"	"430000"	"158"
"430200"	"株洲市"	"430000"	"222"
"430300"	"湘潭市"	"430000"	"313"
"430400"	"衡阳市"	"430000"	"159"
"430500"	"邵阳市"	"430000"	"273"
"430600"	"岳阳市"	"430000"	"220"
"430700"	"常德市"	"430000"	"219"
"430800"	"张家界市"	"430000"	"312"
"430900"	"益阳市"	"430000"	"272"
"431000"	"郴州市"	"430000"	"275"
"431100"	"永州市"	"430000"	"314"
"431200"	"怀化市"	"430000"	"363"
"431300"	"娄底市"	"430000"	"221"
"433100"	"湘西土家族苗族自治州"	"430000"	"274"
"440100"	"广州市"	"440000"	"257"
"440200"	"韶关市"	"440000"	"137"
"440300"	"深圳市"	"440000"	"340"
"440400"	"珠海市"	"440000"	"140"
"440500"	"汕头市"	"440000"	"303"
"440600"	"佛山市"	"440000"	"138"
"440700"	"江门市"	"440000"	"302"
"440800"	"湛江市"	"440000"	"198"
"440900"	"茂名市"	"440000"	"139"
"441200"	"肇庆市"	"440000"	"338"
"441300"	"惠州市"	"440000"	"301"
"441400"	"梅州市"	"440000"	"141"
"441500"	"汕尾市"	"440000"	"339"
"441600"	"河源市"	"440000"	"200"
"441700"	"阳江市"	"440000"	"199"
"441800"	"清远市"	"440000"	"197"
"441900"	"东莞市"	"440000"	"119"
"442000"	"中山市"	"440000"	"187"
"445100"	"潮州市"	"440000"	"201"
"445200"	"揭阳市"	"440000"	"259"
"445300"	"云浮市"	"440000"	"258"
"450100"	"南宁市"	"450000"	"261"
"450200"	"柳州市"	"450000"	"305"
"450300"	"桂林市"	"450000"	"142"
"450400"	"梧州市"	"450000"	"304"
"450500"	"北海市"	"450000"	"295"
"450600"	"防城港市"	"450000"	"204"
"450700"	"钦州市"	"450000"	"145"
"450800"	"贵港市"	"450000"	"341"
"450900"	"玉林市"	"450000"	"361"
"451000"	"百色市"	"450000"	"203"
"451100"	"贺州市"	"450000"	"260"
"451200"	"河池市"	"450000"	"143"
"451300"	"来宾市"	"450000"	"202"
"451400"	"崇左市"	"450000"	"144"
"460100"	"海口市"	"460000"	"125"
"460200"	"三亚市"	"460000"	"121"
"469000"	"省直辖县级行政单位"	"460000"	""
"500100"	"重庆市"	"500000"	"132"
"500300"	"市"	"500000"	""
"510100"	"成都市"	"510000"	"75"
"510300"	"自贡市"	"510000"	"78"
"510400"	"攀枝花市"	"510000"	"81"
"510500"	"泸州市"	"510000"	"331"
"510600"	"德阳市"	"510000"	"74"
"510700"	"绵阳市"	"510000"	"240"
"510800"	"广元市"	"510000"	"329"
"510900"	"遂宁市"	"510000"	"330"
"511000"	"内江市"	"510000"	"248"
"511100"	"乐山市"	"510000"	"79"
"511300"	"南充市"	"510000"	"291"
"511400"	"眉山市"	"510000"	"77"
"511500"	"宜宾市"	"510000"	"186"
"511600"	"广安市"	"510000"	"241"
"511700"	"达州市"	"510000"	"369"
"511800"	"雅安市"	"510000"	"76"
"511900"	"巴中市"	"510000"	"239"
"512000"	"资阳市"	"510000"	"242"
"513200"	"阿坝藏族羌族自治州"	"510000"	"185"
"513300"	"甘孜藏族自治州"	"510000"	"73"
"513400"	"凉山彝族自治州"	"510000"	"80"
"520100"	"贵阳市"	"520000"	"146"
"520200"	"六盘水市"	"520000"	"147"
"520300"	"遵义市"	"520000"	"262"
"520400"	"安顺市"	"520000"	"263"
"522200"	"铜仁地区"	"520000"	"205"
"522300"	"黔西南布依族苗族自治州"	"520000"	"343"
"522400"	"毕节地区"	"520000"	"206"
"522600"	"黔东南苗族侗族自治州"	"520000"	"342"
"522700"	"黔南布依族苗族自治州"	"520000"	"306"
"530100"	"昆明市"	"530000"	"104"
"530300"	"曲靖市"	"530000"	"249"
"530400"	"玉溪市"	"530000"	"106"
"530500"	"保山市"	"530000"	"112"
"530600"	"昭通市"	"530000"	"336"
"530700"	"丽江市"	"530000"	"114"
"530800"	"思茅市"	"530000"	""
"530900"	"临沧市"	"530000"	"110"
"532300"	"楚雄彝族自治州"	"530000"	"105"
"532500"	"红河哈尼族彝族自治州"	"530000"	"107"
"532600"	"文山壮族苗族自治州"	"530000"	"177"
"532800"	"西双版纳傣族自治州"	"530000"	"109"
"532900"	"大理白族自治州"	"530000"	"111"
"533100"	"德宏傣族景颇族自治州"	"530000"	"116"
"533300"	"怒江傈僳族自治州"	"530000"	"113"
"533400"	"迪庆藏族自治州"	"530000"	"115"
"540100"	"拉萨市"	"540000"	"100"
"542100"	"昌都地区"	"540000"	"99"
"542200"	"山南地区"	"540000"	"97"
"542300"	"日喀则地区"	"540000"	"102"
"542400"	"那曲地区"	"540000"	"101"
"542500"	"阿里地区"	"540000"	"103"
"542600"	"林芝地区"	"540000"	"98"
"610100"	"西安市"	"610000"	"233"
"610200"	"铜川市"	"610000"	"232"
"610300"	"宝鸡市"	"610000"	"171"
"610400"	"咸阳市"	"610000"	"323"
"610500"	"渭南市"	"610000"	"170"
"610600"	"延安市"	"610000"	"284"
"610700"	"汉中市"	"610000"	"352"
"610800"	"榆林市"	"610000"	"231"
"610900"	"安康市"	"610000"	"324"
"611000"	"商洛市"	"610000"	"285"
"620100"	"兰州市"	"620000"	"36"
"620200"	"嘉峪关市"	"620000"	"33"
"620300"	"金昌市"	"620000"	"34"
"620400"	"白银市"	"620000"	"35"
"620500"	"天水市"	"620000"	"196"
"620600"	"武威市"	"620000"	"118"
"620700"	"张掖市"	"620000"	"117"
"620800"	"平凉市"	"620000"	"359"
"620900"	"酒泉市"	"620000"	"37"
"621000"	"庆阳市"	"620000"	"135"
"621100"	"定西市"	"620000"	"136"
"621200"	"陇南市"	"620000"	"256"
"622900"	"临夏回族自治州"	"620000"	"182"
"623000"	"甘南藏族自治州"	"620000"	"247"
"630100"	"西宁市"	"630000"	"66"
"632100"	"海东地区"	"630000"	"69"
"632200"	"海北藏族自治州"	"630000"	"67"
"632300"	"黄南藏族自治州"	"630000"	"70"
"632500"	"海南藏族自治州"	"630000"	"21"
"632600"	"果洛藏族自治州"	"630000"	"72"
"632700"	"玉树藏族自治州"	"630000"	"71"
"632800"	"海西蒙古族藏族自治州"	"630000"	"65"
"640100"	"银川市"	"640000"	"360"
"640200"	"石嘴山市"	"640000"	"335"
"640300"	"吴忠市"	"640000"	"322"
"640400"	"固原市"	"640000"	"246"
"640500"	"中卫市"	"640000"	"181"
"650100"	"乌鲁木齐市"	"650000"	"92"
"650200"	"克拉玛依市"	"650000"	"95"
"652100"	"吐鲁番地区"	"650000"	"89"
"652200"	"哈密地区"	"650000"	"91"
"652300"	"昌吉回族自治州"	"650000"	"93"
"652700"	"博尔塔拉蒙古自治州"	"650000"	"88"
"652800"	"巴音郭楞蒙古自治州"	"650000"	"86"
"652900"	"阿克苏地区"	"650000"	"85"
"653000"	"克孜勒苏柯尔克孜自治州"	"650000"	"84"
"653100"	"喀什地区"	"650000"	"83"
"653200"	"和田地区"	"650000"	"82"
"654000"	"伊犁哈萨克自治州"	"650000"	"90"
"654200"	"塔城地区"	"650000"	"94"
"654300"	"阿勒泰地区"	"650000"	"96"
"659000"	"省直辖行政单位"	"650000"	""
